id_especie,nome_cientifico,nome_popular_1,genero,especie,familia,autor_nome_cientifico,municipio_coleta,estado_coleta,arvore_altura_comercial_m,arvore_dap_cm,arvore_das_cm,densidade_basica,densidade_seca,densidade_verde,densidade_aparente,contracao_tangencial,contracao_radial,contracao_volumetrica,relacao_tangencial_radial,flexao_verde_moe,flexao_verde_mor,flexao_seca_moe,flexao_seca_mor,compressao_paralela_verde,compressao_paralela_seca,compressao_perpendicular_verde,compressao_perpendicular_seca,dureza_janka_paralela_verde,dureza_janka_paralela_seca,dureza_janka_transversal_verde,dureza_janka_transversal_seca,tração_perpendicular_verde,tração_perpendicular_seca,fendilhamento_verde,fendilhamento_seca,cisalhamento_verde,cisalhamento_seca,extração_pregos_paralela_verde,extração_pregos_paralela_seca,extração_pregos_perpendicular_verde,extração_pregos_perpendicular_seca,cor_cerne_classificacao,textura,gra,brilho,cheiro,sabor,figura_tangencial,figura_radial,cerne_alburno,camadas_de_crescimento,secagem_duracao_dias,secagem_umidade_inicial,secagem_umidade_final,secagem_programa_utilizado,secagem_número_amostras,densidade_classificacao,compressaofco_classificacao,compressaofc90_classificacao,contracao_radial_classificacao,contracao_volumetrica_classificacao,dureza_paralela_classificacao,dureza_tranversal_classificacao,classificacao_tempo_secagem,Modulo_elasticidade_classificacao,cisalhamento_classificacao,dap_cm,altura_m,densidade,biomassa_kg,carbono_kg,co2_kg
167,Sextonia rubra = Nectandra rubra,LOURO-VERMELHO,Nectandra,rubra,Lauraceae,(Mez) C.K.Allen,Santarém,PA,13,60, ,"0,55", ,"1,05", ,"7,9","3,2","11,2","2,47","8,73","60,8","10,69","77,86","30,3","49,92","4,61","4,81","3049,88","3353,88","3196,98","3363,69","3,43","2,94", , ,"6,77","7,35",   ,   ,   ,   ,branca,média,direita a cruzada revessa,fraco, , ,ausente, ,indistintos,pouco distintas,105, , , , ,Média,Alta,Baixa,Baixa,Baixa,Baixa,Baixa,Muito Lenta > 20,Médio,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
230,Simarouba amara,MARUPÁ,Simarouba,amara,Simaroubaceae,Aubl.,Santarém,PA,10,66, ,"0,38", ,"0,98", ,"5,9","2,6","8,8","2,27","7,16","45,4","8,04","65,12","21,18","34,52","2,65","4,61","2657,61","4305,13","2167,28","2618,38","2,75","3,14", , ,"5,88","6,96",   ,   ,   ,   ,branca,média,direita,fraco, , ,ausente, ,indistintos,pouco distintas,5, , , , ,Leve,Média,Baixa,Baixa,Baixa,Média,Baixa,Rápida - 4 a 8,Baixo,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
237,Sterculia excelsa = Sterculia pilosa,XIXÁ,Sterculia,pilosa,Sterculiaceae,Ducke,Santarém,PA,14,54, ,"0,53", ,"1,1", ,11,"4,8","15,9","2,29","9,81","60,7","11,77","97,09","27,75","50,8","3,53",5,"3785,38","6207,63","3873,64","5070,05","3,04","4,02", , ,"6,18","9,22",   ,   ,   ,   ,cinza,média a grossa,direita,médio, , ,ausente, ,pouco distintos,indistintas,3, , , , ,Média,Alta,Baixa,Baixa,Alta,Média,Média,Muito rápida < 4,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
239,Sterculia excelsa = Sterculia speciosa,AXIXÁ,Sterculia,apeibophylla,Sterculiaceae,Ducke,Santarém,PA,14,54, ,"0,53", ,"1,1", ,11,"4,8","15,9","2,29","9,81","60,7","11,77","97,09","27,75","50,8","3,53",5,"3785,38","6207,63","3873,64","5070,05","3,04","4,02", , ,"6,18","9,22",   ,   ,   ,   ,cinza,média a grossa,direita,médio, , ,ausente, ,pouco distintos,indistintas,3, , , , ,Média,Alta,Baixa,Baixa,Alta,Média,Média,Muito rápida < 4,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
250,Tachigali glauca = Tachigali myrmecophila,TAXI,Tachigali,myrmecophila,Caesalpiniaceae,Ducke,Santarém,PA,11,55,55,"0,56", ,"1,07", ,"7,3","4,1","11,1","1,78","10,3","77,18","10,98","104,93","36,97","56,68","6,96","9,12","5697,68","7472,69","4932,76","5511,35","4,71","3,92", , ,"10,3","11,96",   ,   ,   ,   ,amarela,média,cruzada irregular,forte, , ,linhas (radial), ,indistintos,"distintas, regulares, ondulados",14, , , , ,Média,Alta,Baixa,Baixa,Baixa,Média,Média,"Moderadamente Lenta - 12,1 a 16",Médio,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
253,Tapirira guianensis,TATAPIRIRICA,Tapirira,guianensis,Anacardiaceae,Aubl.,Santarém,PA,9,48, ,"0,5", ,"0,96", ,"8,3","3,6","11,5","2,31","8,92",56,"10,89","83,06","28,05","45,31","4,02","6,77","4314,94","5344,64","3638,28","3961,9","3,82","5,39", , ,"8,04","10,69",   ,   ,   ,   ,rosa,média a fina,direita,fraco, , ,ausente, ,indistintos,"distintas, irregulares",65, , , , ,Média,Média,Baixa,Baixa,Média,Média,Média,Muito Lenta > 20,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
254,Terminalia amazonia,TANIMBUCA,Terminalia,amazonica,Combretaceae,(J.F.Gmel) Exell.,Santarém,PA,12,55,55,"0,8", ,"1,24", ,"7,8","5,2","12,8","1,5","11,47","104,74","14,02","146,02","50,8","77,96","12,36","14,02","8845,62","11434,58","9100,59","9943,97","5,1","5,2", , ,"11,67","13,93",   ,   ,   ,   ,marrom,média,cruzada ondulada,médio, , ,ausente, ,pouco distintos,pouco distintas,7, , , , ,Pesada,Alta,Baixa,Baixa,Média,Alta,Alta,Rápida - 4 a 8,Alto,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
287,Trattinnickia burserifolia,AMESCLA,Trattinnickia,cf. burseraefolia,Burseraceae,(Mart.) Willd.,Santarém,PA,14,62, ,"0,44", ,"0,96", ,"7,2","5,1","11,8","1,41","7,65","49,72","9,61","76,3","24,81","44,13","3,53","5,39","3500,98","4609,14","2520,32","3098,91","3,14","3,53", , ,"6,57","8,24",   ,   ,   ,   ,marrom,média,cruzada irregular,médio, , ,linhas (radial), ,pouco distintos,pouco distintas,7, , , , ,Leve,Média,Baixa,Baixa,Média,Média,Baixa,Rápida - 4 a 8,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
268,Virola michelii,VIROLA,Virola,michelii,Myristicaceae,Heckel,Santarém,PA,10,51, ,"0,5", ,"1,04", ,"9,9","4,7","14,8","2,11","9,81","56,58","11,87","95,32","26,38","51,19","3,14","4,9","3746,15","6580,28","3314,66","4628,75","4,22","4,81", , ,"6,67","9,9",   ,   ,   ,   ,marrom,média a fina,direita,médio, , ,"linhas estreitas (radial ), forma de V ou chama (tangencial )", ,indistintos,"distintas, irregulares",2, , , , ,Média,Alta,Baixa,Baixa,Alta,Média,Média,Muito rápida < 4,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
274,Vochysia maxima,QUARUBA,Vochysia,maxima,Vochysiaceae,Ducke,Santarém,PA,17,62, ,"0,46", ,"1,1", ,"9,1","3,3",13,"2,76","7,85","50,99","9,41","81,69","25,79","44,72","5,2","5,3","3677,5","5383,86","3314,66","3961,9","2,65","3,33", , ,"5,49","7,85",   ,   ,   ,   ,rosa,média a grossa,cruzada revessa,fraco, , ,ausente,,pouco distintos,pouco distintas,5, , , , ,Leve,Média,Baixa,Baixa,Média,Média,Média,Rápida - 4 a 8,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
148,Albizia pedicellaris = Macrosamanea pedicellaris,INGA-DE-PORCO,Macrosamanea,pedicellaris,Mimosaceae,(DC.) Kleinh.,Tucumã,PA,11,55, ,"0,49","0,56","1,15","0,61","7,6","4,3",11,"1,77","10,1","62,66","11,67","97,28","29,03","50,01","4,22","7,85","3844,22","4746,43","4226,68","4246,29",36,"4,12","441,3","490,33","8,43","11,96","480,53","509,95",   ,   ,rosa,média,revessa,ausente,imperceptível, ,"pouco destacada, causada pelas linhas vasculares e em faixas longitudinais, devido às camadas de crescimento","pouco destacada, causada pelas linhas vasculares e em faixas longitudinais, devido às camadas de crescimento",distintos,distintas,63,146,"10,6",forte,23,Leve,Alta,Baixa,Baixa,Baixa,Média,Média,Muito Lenta > 20,Médio,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
17,Apuleia leiocarpa = Apuleia molaris,GARAPA,Apuleia,molaris,Fabaceae,Spruce ex Benth.,Tucumã,PA,11,62,68,"0,75","0,86","1,25","0,88","10,1","6,5","15,9","1,55","11,38","90,42","12,65","124,74","42,36","63,15","13,24","15,49","6256,66","7305,97","7060,81","8286,64","4,71","5,49","608,01","666,85","10,98","12,85","1.441,58",   ,"2.049,60",   ,amarela,média,revessa,moderado,imperceptível, ,"em forma de V, causada pelas camadas de crescimento e em linhas horizontais onduladas e descontínuas, de cor mais clara que o restante da madeira, causadas pelo parênquima axial","em faixas longitudinais, causadas pela grã",distintos,distintas,3, , , , ,Pesada,Alta,Baixa,Baixa,Alta,Média,Alta,Muito rápida < 4,Médio,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
41,Buchenavia tetraphylla = Buchenavia capitata,TANIMBUCA,Buchenavia,capitata,Combretaceae,Eichl.,Tucumã,PA,10,62,66,"0,7","0,8","1,26","0,84","11,6","5,9","16,7","1,97","11,28","81,1","12,45","107,68","40,01","59,33","9,81","12,94","4913,14","11110,96","4560,1","7296,17","3,92","3,43","617,82","529,56","10,1","11,38","1.127,77",   ,"1.500,42",   ,marrom,média,revessa,ausente,imperceptível, ,"em forma de V, causada pelas camadas de crescimento","causada pelo destaque do parênquima axial e em faixas longitudinais de cores distintas, devido às camadas de crescimento",pouco distintos,distintas, , , , , ,Média,Alta,Baixa,Baixa,Alta,Alta,Média,Muito Lenta > 20,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
55,Caryocar villosum,PEQUIÁ,Caryocar,villosum,Caryocaraceae,(Aubl.) Pers.,Tucumã,PA,1,61, ,"0,63","0,72","1,17","0,78","8,5","4,3","12,6","1,98","9,81","72,86","11,18","99,83","31,58","46,48","8,92","9,32","3648,08","4864,11","3844,22","5040,63","5,39","5,49","627,63","568,79","10,1","12,16","774,73",   ,"1.049,31",   ,marrom,média,revessa,ausente,imperceptível, ,"de aspecto fibroso, causado pelas linhas vasculares pouco destacadas","pouco destacada, devido às linhas vasculares",distintos,pouco distintas,335, , , , ,Média,Média,Baixa,Baixa,Média,Média,Média,Muito Lenta > 20,Médio,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
58,Castilla ulei,CAUCHO,Castilla,ulei,Moraceae,Warb.,Tucumã,PA,8,60,56,"0,39","0,39","1,07","0,47","10,5","6,2","16,1","1,69","7,26","34,62","8,92","55,8","18,14","36,77","1,77","3,63","1431,77","2716,45","1029,7","1392,55","2,06","1,86","254,97","294,2","4,71","5,88","323,62",   ,"598,21",   ,branca,média,revessa,moderado,imperceptível, ,"pouco destacada, causada pelas linhas vasculares","causada pelas linhas vasculares pouco destacadas pelo contraste dos raios e em faixas longitudinais, devido à grã revessa",indistintos,distintas,4, , , , ,Leve,Média,Baixa,Baixa,Alta,Baixa,Baixa,Rápida - 4 a 8,Baixo,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
113,Ficus insipida,FIGUEIRA / GAMELEIRA,Ficus,insipida,Moraceae,Willd.,Tucumã,PA,10,73,73,"0,36","0,4","1,09","0,45","9,7",5,"14,1","1,94","6,28","36,77","7,94","61,59","19,02","37,66","2,26","3,92","1216,03","2079,02","843,37","1196,41","2,26","1,96","274,59","304,01","4,71","6,47","274,59",   ,"509,95",   ,branca,média,revessa,moderado,imperceptível, ,"causada pelas linhas vasculares pouco destacadas e em forma de V, devido ao parênquima axial","pouco destacada, causada pelos raios e pelas linhas vasculares",indistintos,indistintas,55,209,9,suave,24,Leve,Média,Baixa,Baixa,Alta,Baixa,Baixa,Muito Lenta > 20,Baixo,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
145,Maclura tinctoria,AMORA / AMOREIRA,Maclura,tinctoria,Moraceae,(L.) D.Don ex Steud.,Tucumã,PA,5,55, ,"0,73","0,8","1,22","0,91","5,9","3,2","9,4","1,84","11,08","88,16","12,65","153,47","52,07","86,1","14,81","22,36","7021,58","11414,97","7639,4","10610,82","5,1","5,3","617,82","686,47","10,79","15,59","1.392,55",   ,"1.961,34",   ,amarela,média,revessa,acentuado,imperceptível, ,"em forma de 'U', causada pelas camadas de crescimento e em linhas horizontais onduladas e descontínuas, de cor mais clara que o restante da madeira, devido ao parênquima axial","em linhas vasculares pouco destacadas em linhas longitudinais de cores distintas, causadas pelas camadas de crescimento e em faixas, devido à grã revessa",distintos,distintas, , , , , ,Pesada,Alta,Baixa,Baixa,Baixa,Alta,Alta,Muito Lenta > 20,Médio,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
217,Qualea dinizii,MANDIOQUEIRA-ESCAMOSA,Qualea,dinizii,Vochysiaceae,Ducke,Tucumã,PA,9,58, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cinza,,,,,,,,,,,,,,,,,,,,,,,,,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
222,Sapium glandulosum = Sapium aereum,LEITEIRO,Sapium,aereum,Euphorbiaceae,Klotzsch,Tucumã,PA,15,71, ,"0,4","0,46","1,08","0,52","7,8","4,2","12,1","1,86","7,65","39,91","9,9","70,02","20,89","43,44","2,16","5,1","1216,03","2726,26","990,47","1686,75","2,06","2,75","323,62","362,85","5,1","6,86",   ,   ,   ,   ,branca,média,direita,ausente,imperceptível, ,"causada pelas linhas vasculares  podem ocorrer manchas acinzentadas, causadas pelo ataque de fungos","causada pelas linhas vasculares podem ocorrer manchas acinzentadas, causadas pelo ataque de fungos",indistintos,pouco distintas, , , , , ,Leve,Média,Baixa,Baixa,Média,Baixa,Baixa,Muito Lenta > 20,Médio,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
223,Sapium marmieri,BURRA-LEITEIRA,Sapium,marmieri,Euphorbiaceae,Huber,Tucumã,PA,10,58, ,"0,39","0,43","1,09","0,48","7,5","5,6","10,8","1,34","8,04","42,46","8,92","62,66","20,99","32,56","2,16","3,73","1294,48","2294,76","912,02","1441,58","2,06","2,75","333,43","372,65","5,3","6,57","294,2",   ,"578,59",   ,branca,média,direita,ausente,imperceptível, ,"causada pelas linhas vasculares  podem ocorrer manchas acinzentadas, causadas pelo ataque de fungos","causada pelas linhas vasculares podem ocorrer manchas acinzentadas, causadas pelo ataque de fungos",indistintos,pouco distintas,3,179,"10,3",forte,22,Leve,Média,Baixa,Baixa,Baixa,Baixa,Baixa,Muito rápida < 4,Baixo,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
281,Senegalia polyphylla = Acacia polyphylla,MONJOLEIRO,Acacia,polyphylla,Mimosaceae,A.DC.,Tucumã,PA,16,70, ,"0,6","0,7","1,2","0,74","10,1","4,9",14,"2,06","11,18","75,51","12,94","104,54","30,3","57,86","4,51","8,53","3167,56","6776,41","3187,71","4864,11","4,81","3,43","529,56","637,43","9,9","11,47","647,24",   ,"1.225,83",   ,marrom,"pouco destacada, causada pelas linhas vasculares",média,ausente,imperceptível, ,"em linhas radiais, devido ao contraste dos raios quando atacados por fungos  podem ocorrer manchas acinzentadas, causadas pelo ataque de fungos", ,indistintos,distintas,21, , , , ,Média,Alta,Baixa,Baixa,Média,Média,Média,Muito Lenta > 20,Alto,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
231,Simarouba amara,MARUPÁ,Simarouba,amara,Simaroubaceae,Aubl.,Tucumã,PA,12,52,52,"0,37","0,4","1,12","0,44","6,8","4,8","8,3","1,42","6,57","43,64","7,26","64,04","19,52","33,05","2,84","4,41","1637,71","2706,64","1206,22","1402,35","3,63","2,75","411,88","382,46","5,98","6,96","411,88",   ,"627,63",   ,marrom,média,direita,moderado,imperceptível, ,"pouco destacada, causada pelas linhas vasculares","pouco destacada, causada pelas linhas vasculares e pelo contraste dos raios",indistintos,indistintas,19,199,"11,6",forte,23,Leve,Média,Baixa,Baixa,Baixa,Baixa,Baixa,"Lenta - 16,1 a 20",Baixo,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
234,Spondias mombin = Spondias lutea,CAJÁ,Spondias,lutea,Anacardiaceae,L.,Tucumã,PA,9,75, ,"0,38", ,"1,04", ,6,"2,5","9,5","2,4","6,86","39,23","7,45","45,99","17,55","29,62","2,16","2,94","2432,06","3304,85","1980,95","2000,56","3,04","2,84", , ,"4,51","6,08",   ,   ,   ,   ,branca,média,direita,médio, , ,ausente, ,indistintos,pouco distintas,3, , , , ,Leve,Média,Baixa,Baixa,Baixa,Baixa,Baixa,Muito rápida < 4,Baixo,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
235,Spondias mombin = Spondias lutea,CAJÁ,Spondias,lutea,Anacardiaceae,L.,Tucumã,PA,9,59, ,"0,38","0,42","1,05","0,45","7,4","4,2","10,4","1,76","6,77","40,99","7,75","46,78","18,14","30,89","1,96","3,73","1255,25","2108,44","931,63","1196,41","2,35","2,84","392,27","343,23","5,1","5,79","304,1",   ,"509,95",   ,branca,média,direita,ausente,imperceptível, ,"pouco destacada, causada pelas linhas vasculares","pouco destacada, causada pelos raios  podem ocorrer manchas acinzentadas, causadas pelo ataque de fungos",indistintos,indistintas,21,186,"12,8",forte,24,Leve,Média,Baixa,Baixa,Baixa,Baixa,Baixa,Muito Lenta > 20,Baixo,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
236,Sterculia apeibophylla,AXIXÁ,Sterculia,apeibophylla,Sterculiaceae,Ducke,Tucumã,PA,11,55,,"0,47","0,52","1,1","0,61","10,6","5,4","15,4","1,96","9,22","56,09","10,49","84,24","25,69","46,09","2,75","4,9","1971,14","4079,58","1833,85","3049,88","2,75","3,14","392,27","460,91","6,37","8,83","519,75",   ,"862,99",   ,marrom,grossa,direita,moderado,imperceptível, ,causada pelas linhas vasculares e pelos raios destacados,"em faixas radiais destacadas, causadas pelo contraste dos raios",indistintos,indistintas,15,128,"7,3",forte,23,Leve,Média,Baixa,Baixa,Alta,Média,Baixa,"Moderadamente Lenta - 12,1 a 16",Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
271,Vochysia ferruginea,QUARUBA,Vochysia,ferruginea,Vochysiaceae,Mart.,Tucumã,PA,11,72,72,"0,41","0,46","1,13","0,48","10,7",5,"14,1","2,14","7,35","49,52","7,94","66,1","21,38","37,76","3,43","4,51","2029,98","3157,75","1784,81", ,"3,33","2,35","500,14","353,04","6,18","7,16","460,91",   ,"735,5",   ,rosa,média,direita,ausente,imperceptível, ,"em linhas vasculares pouco destacadas, em linhas horizontais onduladas e descontínuas, devido ao parênquima axial e ocasionalmente, em linhas longitudinais escuras, causadas pelos canais axiais","em linhas radiais mais escuras, causadas pelo contraste dos raios",pouco distintos,indistintas,5,166,"10,6",suave,24,Leve,Média,Baixa,Baixa,Alta,Baixa,Alta,Rápida - 4 a 8,Baixo,Baixo,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
278,Zanthoxylum rhoifolium = Zanthoxylum regnelianum,MAMINHA-DE-PORCA,Zanthoxylum,regnelianum,Rutaceae,Engl.,Tucumã,PA,9,46,45,"0,5","0,56","1,12","0,6","8,6","5,8","11,4","1,48",10,"73,26","10,79","106,6","31,97","51,48","4,61","7,55","3314,66","5128,89","2991,04","3520,6","3,33","3,33","617,82","549,17","8,73","9,61","696,27",   ,"1.225,83",   ,marrom,média,direita,ausente,imperceptível, ,"pouco destacada, causada pelas linhas vasculares e em forma de V, devido às camadas de crescimento","pouco destacada, causada pelas linhas vasculares e raios",pouco distintos,distintas,23,143,"10,7",médio,22,Média,Alta,Baixa,Baixa,Baixa,Média,Baixa,Muito Lenta > 20,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
33,Brosimum acutifolium subsp interjectum,MURURÉ,Brosimum,acutifolium,Moraceae,Huber,Santarém/Tapajós,PA,11,56, ,"0,55",,"1,06",,"7,8","4,8","12,6","1,63","9,81","65,9","11,67","100,03","30,5","54,62","4,41","7,75","4373,78","6805,83","4069,77","4981,79","3,24","3,92",,,"7,06","9,71",,,,,marrom,média,cruzada revessa,fraco,,,ausente,,indistintos,,"2,5",,,,,Média,Alta,Baixa,Baixa,Média,Média,Média,Muito rápida < 4,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
37,Brosimum rubescens,CONDURU / PAU-VERMELHO,Brosimum,rubescens,Moraceae,Taub.,Flona de Caxiuanã,PA ,"9,8","53,33","50,2","0,71","0,8","1,24","0,81","8,1","5,3",12,"1,53","14,02","102,77","16,38","147,49","45,99","76,59","6,18","12,36","7041,19","10650,05","6805,83","9345,76","3,92","3,92","617,82","568,79","12,36","12,55","1.176,80","1.676,94","1.745,59","2.275,15",vermelha,média,revessa,ausente,imperceptível,," em faixas longitudinais e em forma de V, causadas pelas camadas de crescimento"," em faixas longitudinais, causadas pelas camadas de crescimento e linhas radiais",distintos,pouco distintas ,24,"59,8","9,8",suave,24,Média,Alta,Baixa,Baixa,Média,Alta,Alta,Muito Lenta > 20,Alto,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
156,Mezilaurus itauba,ITAUBA,Mezilaurus,itauba,Lauraceae,(Meisn.)Taub. Ex Mez,Belém,PA,,,,"0,68","0,76",,,"6,8",3,"10,1","2,27","9,6","83,36","10,59","109,15","39,03","55,41","8,83","9,51","4648,36","5217,15","5491,74","5432,9","5,69","5,49",,,"9,12","8,43",,,,,oliva,média,variando de ondulada a entrecruzada,pouco brilho,indistinto,indistinto,ausente ,,,,,,,,,Média,Alta,Baixa,Baixa,Baixa,Média,Média,,Médio,Médio,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
202,Pouteria guianensis,ABIURANA ,Guianensis ,,Sapotaceae,Aubl.,Juruá-Solimões,AM ,,,,"0,83","0,95","1,28","0,94","8,95","5,09","13,34","1,76","14,91","116,8", ,"140,53","49,43","68,06","20,79", ,"8188,57","11797,43","8365,09","12993,84","5,49", ,"598,21", ,"11,38","18,93",   ,   ,   ,   ,,média,ondulada,moderado,imperceptível, ,"pouco destacada, causada pelas linhas vasculares","pouco destacada, causada pelas linhas vasculares",distintos,distintas, , , , , ,Pesada,Alta,Alta,Baixa,Média,Alta,Alta,Muito Lenta > 20,Alto,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
203,Pouteria oblanceolata,TUTURUBÁ ,Pouteria ,oblanceolata,Sapotaceae,Pires ,Buriticupu,MA ,"12,54","54,62",,"0,79","0,91","1,27","0,96","8,9","5,2","13,8","1,71","13,53","113,17","15,4","153,18","53,74","77,86","10,89","13,73","9943,97","13199,78","9904,74","13003,65","4,31","4,02","529,56","500,14","11,18","15,98","892,41",   ,"1.559,26",   ,,fina,direita,ausente,imperceptível, ,"pouco destacada, em linhas longitudinais onduladas e descontínuas, causadas pelo parênquima axial","pouco destacada, em linhas longitudinais escuras, causadas pelas camadas de crescimento",pouco distintos,pouco distintas,8,"67,6","10,2",forte,24,Pesada,Alta,Baixa,Baixa,Média,Alta,Alta,Rápida - 4 a 8,Alto,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
215,Qualea brevipedicellata,MANDIOQUEIRA ,Qualea,brevipedicellata,Vochysiaceae,Stafl.,Curuá-Una,PA ,"12,2","60,3", ,"0,74","0,86","1,17", ,"8,6","4,4","13,6","1,95","13,73","103,46","15,59",132,"61,39","79,83","8,24","14,22","8973,11","11032,51","8472,97","9630,15","5,3","2,26","696,27","480,53","12,16","13,14",   ,   ,   ,   ,,média a grossa,cruzada reversa,moderado,imperceptível imperceptível, ,"de aspecto fibroso acentuado, causado por destaque de parênquimas axial e linhas vasculares","de aspecto fibroso atenuado e desigual, causado por destaque de parênquima axial, linhas vasculares e grã",distintos,indistintas,32, , ,suave, ,Pesada,Alta,Baixa,Baixa,Média,Alta,Alta,Muito Lenta > 20,Alto,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
226,Tachigali chrysophylla =Sclerolobium chrysophyllum,TAXI-PITOMBA,Tachigali,chrysophylla,Caesalpiniaceae,Zarucchi & Herend.,Santarém,PA ,10,52,,"0,62", ,"1,12", ,"7,4","3,7",11,2,"11,18","84,44","12,26","115,72","41,68","59,13","7,65","10,98","6629,31","7668,82","5874,2","5952,65","5,1","4,71", , ,"10,98","13,44",   ,   ,   ,   , marrom ,média,cruzada irregular,forte, , ,linhas (radial), ,pouco distintos,"distintas, regulares e ondulados","11,5", , , , ,Média,Alta,Baixa,Baixa,Baixa,Média,Média,"Moderadamente Rápida - 8,1 a 12",Médio,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
249,Tachigali glauca = Tachigali cf myrmecophila,TAXI ,Tachigali,glauca,Caesalpiniaceae,Tul.,Curuá-Una,PA,"5,9",,"55,9","0,57","0,65","1,12",,"7,5","5,2","11,9","1,44","11,28","80,61","12,94","130,62","39,42","57,47","5,2","8,83","5864,39","8600,45","5766,32","7874,76","4,71","3,73","608,01","608,01","11,18","14,12",   ,   ,   ,   ,amarelo-oliva a marrom amarelado-claro,média,cruzada reversa a cruzada irregular,acentuado,imperceptívels imperceptível, ,em linhas vasculares e faixas causadas por destaque de anéis de crescimento,em linhas vasculares destacadas,indistintos,distintas, , , , , ,Média,Alta,Baixa,Baixa,Média,Alta,Alta,Muito Lenta > 20,Alto,Alto,30,15,0.6,439.2344978610918,206.44021399471313,757.6355853605971
